,CPI,trade_balance_perc_of_gdp,life_expectancy,inflation_annual_perc,gini_index,democracy_index,childmor_0_5_per_1000,cellphone_per_100,avrg_daily_income,gender_inequality_ind,press_freedom_index,political_stability,ethnic_div_index,linguistic_div_index,religious_div_index,rural_population_ratio,unemployment_perc_tot_labor,pop_percent_with_sanitation,undernourishment_prevalence_perc,population,fertility_rate
3379,67.0,-1.86,80.2,2.57,44.4,80.8,7.03,132.0,25.3,0.206,74.35,-0.0161683559417725,0.1861,0.1871,0.3841,12.357,7.27,99.99999,2.6,19039484.0,1.75
3380,41.0,0.93,77.6,1.29,38.5,22.6,8.34,123.0,14.2,0.203,21.08,-0.259810864925385,0.1538,0.1327,0.6643,39.692,4.56,90.85139,2.5,1421864064.0,1.64
3381,37.0,-5.82,80.2,4.0,51.3,71.3,13.8,132.0,15.5,0.423,57.18,-0.979467272758484,0.6014,0.0193,0.1478,18.896,9.96,92.754234,7.2,50187404.0,1.8
3383,19.0,20.6,65.4,-1.53,48.9,31.1,48.7,91.8,3.44,0.565,63.96,-0.29930168390274,0.8747,0.6871,0.6642,32.627,20.612,20.364264,29.9,5570736.0,4.48
3384,56.0,2.89,80.1,2.57,48.2,81.3,8.47,144.0,25.5,0.269,87.76,0.43024280667305,0.2368,0.0489,0.241,19.924,10.81,97.75379,3.4,5084527.0,1.74
3385,35.0,1.52,64.3,1.36,41.5,40.5,78.9,143.0,5.88,0.621,70.48,-1.03647410869598,0.8204,0.7842,0.7551,48.761,2.4,33.869064,4.7,26147544.0,4.72
3386,47.0,-0.411,78.7,2.0,29.7,65.7,4.57,107.0,29.1,0.119,70.97,0.685416102409363,0.369,0.0763,0.4447,42.758,6.62,96.55583,2.5,4129749.0,1.44
3388,58.0,1.03,80.8,1.32,32.7,75.9,2.3,140.0,51.6,0.109,78.26,0.544513285160065,0.0939,0.3962,0.3962,33.195,7.07,99.39581,2.5,1228840.0,1.33
3389,56.0,5.99,79.5,3.89,25.0,76.9,3.29,124.0,39.4,0.124,75.11,0.941883623600006,0.3222,0.3233,0.6591,26.079,2.01,99.13371,2.5,10536876.0,1.59
3390,18.0,-3.5,65.0,5.9,42.1,11.3,86.2,41.3,2.38,0.61,48.29,-1.62443852424622,0.8747,0.8705,0.7021,54.954,4.436,15.774931,37.7,89906896.0,5.82
3391,87.0,7.07,81.1,1.05,28.2,92.2,4.1,125.0,62.7,0.016,90.13,0.967484951019287,0.0819,0.1049,0.2333,12.006,5.02,99.59723,2.5,5795879.0,1.77
3394,28.0,-4.87,73.2,2.53,41.9,65.4,28.3,82.2,16.5,0.443,72.1,-0.0031599334906786,0.4294,0.0395,0.3118,18.172,6.18,86.72523,7.0,10881886.0,2.34
3395,38.0,0.0199,76.4,0.495,45.7,63.3,13.9,91.4,15.4,0.37,68.12,-0.238249406218529,0.655,0.1308,0.1417,36.014,3.81,90.59722,13.7,17343742.0,2.41
3397,34.0,-16.1,75.7,0.83,38.8,61.5,13.1,166.0,13.0,0.37,70.19,-0.120268002152443,0.1978,0.0,0.3559,27.254,4.17,82.65923,8.3,6280222.0,2.02
3400,74.0,4.01,78.0,3.21,30.3,79.0,2.5,147.0,41.0,0.092,87.73,0.630106985569,0.5062,0.4944,0.4985,30.949,4.51,99.14238,2.5,1327039.0,1.67
3401,34.0,2.7,58.3,1.73,54.6,31.4,52.5,91.9,5.9,0.561,50.91,-0.274407118558884,0.0582,0.1722,0.4444,76.019,22.782,64.32419,11.1,1169620.0,2.94
3402,37.0,-12.9,68.8,12.9,35.6,34.4,53.0,36.7,4.66,0.526,64.89,-1.30372190475464,0.7235,0.8073,0.6249,78.775,3.219,8.632097,21.9,114120592.0,3.86
3403,86.0,0.156,81.9,1.5,27.3,92.5,1.63,129.0,58.8,0.031,92.1,0.835154116153717,0.1315,0.1412,0.2531,14.554,6.69,99.44793,2.5,5521539.0,1.78
3404,69.0,-0.957,82.9,1.28,32.4,81.2,3.94,112.0,56.2,0.086,77.79,0.271274894475937,0.1032,0.1221,0.4029,19.291,8.41,98.648415,2.5,64399760.0,1.97
3405,31.0,29.4,67.8,1.55,37.9,36.1,43.5,133.0,12.3,0.545,64.4,-0.0751413851976395,0.769,0.7821,0.6674,10.259,20.695,49.784824,16.6,2242788.0,3.59
3406,37.0,-15.6,66.7,6.25,35.0,43.3,56.8,103.0,5.09,0.605,68.65,0.214429125189781,0.7864,0.8076,0.097,38.069,4.18,46.7375,18.0,2508882.0,5.22
3407,56.0,-8.96,73.4,5.19,36.0,54.2,9.37,143.0,7.97,0.295,71.02,-0.498185902833939,0.4923,0.4749,0.6543,40.961,11.57,85.92302,7.8,3770814.0,1.97
3408,80.0,5.65,81.2,2.12,31.9,86.8,3.46,129.0,65.9,0.079,85.4,0.548454642295837,0.1682,0.1642,0.6571,22.624,3.14,99.22539,2.5,83148144.0,1.48
3409,41.0,-1.93,66.3,8.48,43.5,66.3,46.2,130.0,5.84,0.536,79.19,0.118470922112465,0.6733,0.6731,0.7987,43.293,3.463,22.759655,5.2,31522294.0,3.81
3410,48.0,-1.66,80.9,0.224,32.9,74.3,4.37,112.0,28.5,0.121,70.92,0.162369400262833,0.1576,0.03,0.153,20.612,17.31,98.990265,2.5,10574026.0,1.3
3412,26.0,-10.3,72.6,3.57,48.1,52.6,25.2,122.0,10.3,0.488,64.06,-0.577349424362183,0.5122,0.4586,0.3753,48.561,2.19,67.689186,16.3,17106338.0,2.82
3416,18.0,-23.5,63.8,19.8,60.5,45.7,63.1,61.3,3.97,0.635,71.0,-0.887624740600586,0.095,0.0,0.4704,43.808,13.781,36.938526,46.4,11160441.0,2.77
3417,26.0,-18.2,72.1,4.13,48.2,54.2,17.1,75.9,10.1,0.447,51.47,-0.569066166877747,0.1867,0.0553,0.2357,42.27,5.55,82.84438,13.3,9958832.0,2.35
3419,44.0,2.31,76.6,4.79,29.6,66.3,4.12,105.0,28.3,0.227,69.56,0.761821568012238,0.1522,0.0297,0.5244,28.356,3.42,97.98614,2.5,9771799.0,1.41
3420,78.0,4.5,84.1,4.44,26.1,95.8,1.92,115.0,64.0,0.051,85.29,1.61964797973633,0.0798,0.082,0.1913,6.145,3.51,98.781105,2.5,360787.0,1.91
3421,41.0,-2.58,70.8,2.41,35.7,69.0,35.2,83.3,4.97,0.486,54.33,-0.796840608119965,0.4182,0.8069,0.326,65.528,6.51,68.33481,14.6,1383112064.0,2.26
3422,40.0,-0.445,71.4,1.6,38.2,64.8,24.1,127.0,7.34,0.457,63.23,-0.502156674861908,0.7351,0.768,0.234,44.015,3.59,83.856094,6.2,269582880.0,2.29
3423,53.0,7.98,74.5,-1.76,35.5,19.3,6.75,115.0,48.0,0.265,34.12,-0.623455822467804,0.18,0.0949,0.127,15.935,5.64,100.0,3.9,35827364.0,2.42
3424,48.0,-12.5,78.2,0.844,34.1,39.3,15.7,72.7,13.6,0.457,56.89,-0.274439603090286,0.5926,0.0396,0.0659,8.797,16.8,97.161835,14.6,10698682.0,3.18
3425,74.0,3.51,82.0,3.57,31.4,92.4,3.42,105.0,55.8,0.079,85.0,0.959303259849548,0.1206,0.0312,0.155,36.595,4.95,91.34961,2.5,4896021.0,1.98
3427,53.0,3.33,83.1,0.938,35.9,75.2,2.93,133.0,49.9,0.054,75.02,0.381040453910828,0.1145,0.1147,0.3027,29.264,9.95,99.885216,2.5,59727936.0,1.51
3428,43.0,-14.0,76.3,3.18,45.3,69.6,14.1,107.0,15.4,0.363,88.87,0.388235539197922,0.4129,0.1098,0.616,44.015,4.99,86.6316,7.5,2813776.0,1.97
3429,73.0,-0.289,84.8,0.635,32.9,79.9,2.41,148.0,52.4,0.08,70.64,1.01969504356384,0.0119,0.0178,0.5406,8.30200000000001,2.35,99.92598,2.8,125791680.0,1.5
3430,52.0,12.5,74.0,-2.67,36.6,30.6,10.9,138.0,33.5,0.307,56.58,0.589168727397919,0.4373,0.3567,0.4322,14.557,1.85,99.32004,8.8,4602769.0,2.46
3431,34.0,8.02,71.9,7.63,27.8,29.4,9.28,137.0,12.8,0.168,47.18,-0.167979881167412,0.6171,0.6621,0.5898,42.46,4.8,97.86969,2.5,18754260.0,2.54
3432,28.0,-8.9,66.5,4.28,40.5,51.8,39.8,107.0,3.64,0.511,67.56,-1.10573601722717,0.8588,0.886,0.7765,72.493,5.01,32.625813,25.6,50951452.0,3.68
3434,59.0,2.79,82.9,-0.839,31.4,80.0,3.03,133.0,46.4,0.078,75.06,0.546021044254303,0.002,0.0021,0.6604,18.57,3.75,99.94226,2.5,51803832.0,1.35
3436,40.0,8.4,81.5,-0.365,35.4,39.3,7.63,165.0,48.2,0.225,66.14,0.175113588571548,0.6604,0.3444,0.6745,0.0,2.156,100.0,2.5,4441105.0,1.94
3437,30.0,-28.9,73.4,3.95,29.7,48.9,18.4,136.0,7.09,0.381,70.08,-0.266192227602005,0.6752,0.5949,0.447,63.409,4.25,97.77771,5.2,6323643.0,2.86
3439,56.0,-0.66,75.9,2.59,35.1,74.9,3.74,108.0,32.9,0.156,80.47,0.42679351568222,0.5867,0.5795,0.5556,31.778,6.31,92.41313,2.5,1916552.0,1.59
3440,43.0,-10.4,77.7,7.14,32.8,67.2,16.5,123.0,14.2,0.27,70.39,-0.877072870731354,0.0394,0.0124,0.0104,30.746,15.13,96.37657,2.6,12049319.0,2.12
3441,40.0,-46.6,51.8,4.84,44.9,65.4,78.5,75.6,4.43,0.557,70.26,-0.427999049425125,0.255,0.2543,0.7211,71.415,16.88,48.427925,31.2,2225710.0,2.95
3443,41.0,-7.81,73.3,0.817,39.5,51.0,21.5,128.0,11.8,0.432,56.02,-0.345829725265503,0.4841,0.4683,0.0035,37.006,9.242,86.32823,4.4,36304408.0,2.38
3444,60.0,5.32,76.2,2.72,35.7,75.0,3.95,130.0,38.4,0.122,77.94,0.770523190498352,0.3223,0.3219,0.4141,32.145,6.26,93.91542,2.5,2849083.0,1.68
3445,80.0,30.8,82.9,1.39,35.4,88.1,2.36,132.0,84.5,0.062,84.34,1.33317494392395,0.5302,0.644,0.0911,8.777,5.59,97.59426,2.5,619981.0,1.61
3446,24.0,-5.75,65.5,6.52,42.8,56.4,51.1,47.2,1.68,0.558,72.24,-0.313983827829361,0.8791,0.0204,0.5191,62.139,1.841,11.921036,47.4,27533134.0,4.02
3450,29.0,-12.2,61.8,1.93,32.2,49.2,95.0,111.0,5.0,0.667,64.77,-2.21420574188232,0.6906,0.8388,0.182,56.864,1.619,43.71029,5.6,20567430.0,5.79
3451,54.0,17.6,82.6,2.34,28.7,79.5,6.81,126.0,54.5,0.162,70.26,1.0135281085968,0.0414,0.0907,0.1223,5.322,3.62,99.96449,2.5,503646.0,1.49
3452,28.0,-13.0,70.8,5.41,32.5,39.2,73.8,107.0,6.92,0.632,68.35,-0.562930703163147,0.615,0.326,0.0149,45.493,10.402,49.375988,9.2,4383853.0,4.49
3454,29.0,-0.255,75.6,4.12,45.4,60.9,12.5,97.6,14.3,0.317,53.22,-0.843628823757172,0.5418,0.1511,0.1796,19.556,3.48,91.736664,6.0,125085312.0,2.09
3456,35.0,-5.96,68.1,9.97,32.7,65.0,15.7,137.0,10.2,0.323,70.49,0.636659681797028,0.3682,0.3734,0.0799,31.457,5.443,66.57753,4.0,3232435.0,2.63
3458,35.0,-6.38,76.2,-0.472,27.3,40.1,22.8,106.0,9.65,0.437,54.25,-1.05582988262177,0.3394,0.4427,0.0091,26.811,10.495,86.138504,2.5,42705372.0,2.59
3459,26.0,-47.5,58.4,5.06,54.8,36.5,70.6,48.8,2.1,0.54,67.34,-0.766716241836548,0.6932,0.8125,0.6759,63.472,3.465,35.586414,31.8,30285602.0,5.05
3460,29.0,0.0905,69.5,6.27,30.7,35.5,44.9,154.0,7.37,0.509,55.08,-1.33045899868011,0.5062,0.5072,0.1974,69.148,0.41,73.16532,2.5,53040212.0,2.15
3461,52.0,-10.1,65.2,0.926,58.9,64.3,38.2,115.0,10.8,0.445,81.05,0.528806626796722,0.6329,0.7005,0.6626,48.958,20.002,34.960777,18.9,2446648.0,3.24
3462,34.0,-33.7,71.1,4.69,31.9,52.8,31.0,134.0,7.59,0.454,66.6,-0.452942907810211,0.6632,0.7167,0.1417,79.847,10.599,72.88013,4.8,28832500.0,2.02
3463,82.0,9.8,81.7,3.03,28.1,90.1,3.68,125.0,62.7,0.028,91.37,0.821221172809601,0.1054,0.5143,0.7222,8.124,3.38,97.69438,2.5,17363260.0,1.75
3464,87.0,0.255,81.8,3.1,35.2,92.6,5.61,121.0,43.6,0.1,89.25,1.41574943065643,0.3969,0.1657,0.811,13.385,4.11,100.0,2.5,4959033.0,1.96
3465,22.0,-4.43,75.4,5.39,46.3,35.5,17.9,86.9,11.7,0.432,64.47,-0.992481052875519,0.4844,0.0473,0.429,41.24,5.202,72.9694,17.5,6663919.0,2.12
3467,26.0,-5.58,64.3,10.4,35.1,41.2,117.0,90.8,3.65,0.683,63.5,-1.93307113647461,0.8505,0.8316,0.7421,48.843,5.206,41.80769,12.0,203304496.0,5.32
3468,35.0,-13.8,74.4,0.868,33.0,59.7,9.86,90.9,14.9,0.134,68.34,0.0080932611599564,0.5023,0.5021,0.5899,41.792,17.39,97.782455,3.1,2114175.0,1.56
3469,84.0,2.39,82.9,-0.548,27.6,98.7,2.45,108.0,74.1,0.016,92.18,1.14198648929596,0.0586,0.0673,0.2048,17.384,3.69,98.052155,2.5,5348285.0,1.83
3470,35.0,-7.84,71.0,13.6,31.5,30.6,20.5,90.3,6.76,0.468,43.53,-1.12460207939148,0.1836,0.0237,0.1979,57.27,7.851,97.018974,5.0,105618672.0,3.1
3471,32.0,-10.1,65.9,9.04,31.6,42.5,67.9,74.1,5.02,0.534,54.17,-2.25163745880127,0.7098,0.719,0.3848,63.093,4.83,66.5799,14.1,223293280.0,3.29
3474,28.0,0.952,76.6,3.06,45.6,62.4,19.8,119.0,19.5,0.448,67.6,-0.0180594231933355,0.1689,0.5975,0.2123,38.121,6.59,91.77643,8.2,6530029.0,2.4
3475,36.0,1.13,80.3,1.87,41.5,66.0,13.9,121.0,13.8,0.397,69.78,-0.1636593490839,0.6566,0.3358,0.1988,21.901,3.38,77.883644,8.1,32824864.0,2.31
3476,34.0,-12.1,71.8,0.697,42.3,66.4,27.8,152.0,8.0,0.421,56.09,-0.928045392036438,0.2385,0.836,0.3056,52.851,2.24,80.8435,5.5,110380800.0,2.84
3477,58.0,3.7,78.1,3.03,30.2,66.2,4.27,126.0,28.0,0.111,71.11,0.550631165504456,0.1183,0.0468,0.1712,39.963,3.28,100.0,2.5,38493600.0,1.29
3478,62.0,0.452,81.7,1.75,33.5,80.3,3.61,116.0,35.3,0.071,87.37,1.05163240432739,0.0468,0.0198,0.1438,34.236,6.46,99.60572,2.5,10289921.0,1.24
3479,26.0,-3.79,77.8,30.7,42.0,23.8,13.9,136.0,14.5,0.447,35.59,-1.71146535873413,0.6684,0.7462,0.1152,24.609,10.74,90.1977,4.9,86564208.0,1.59
3480,44.0,-4.1,75.5,6.81,35.8,64.9,7.07,116.0,21.5,0.278,74.33,0.542171180248261,0.3069,0.1723,0.2373,45.916,3.91,86.249855,2.5,19524212.0,1.55
3481,28.0,7.64,73.0,3.26,37.5,31.1,6.81,164.0,23.7,0.203,49.69,-0.551099121570587,0.2452,0.2485,0.4398,25.413,4.5,89.12525,2.5,145742288.0,1.77
3482,53.0,-14.3,68.7,2.44,43.7,31.6,33.6,75.3,3.54,0.388,47.57,0.056940533220768,0.3238,0.0,0.5066,82.687,12.43,68.859924,35.2,12835029.0,3.67
3486,28.0,-21.6,76.6,4.09,31.8,43.6,7.39,73.3,27.6,0.432,67.56,-1.67229104042053,0.1314,0.1312,0.7886,11.242,11.3,99.06738,9.0,5781912.0,1.7
3487,45.0,-14.3,68.5,2.09,40.4,58.1,42.0,112.0,6.09,0.532,74.19,0.0375259704887867,0.6939,0.7081,0.1497,52.347,2.86,55.843285,7.4,16000783.0,4.55
3490,33.0,-19.7,61.8,7.7,35.7,48.6,102.0,83.6,4.0,0.635,69.64,-0.0569588094949722,0.8191,0.7634,0.5395,57.516,3.193,16.18453,27.9,8046830.0,4.17
3493,60.0,8.6,81.4,2.26,24.6,75.0,2.1,119.0,43.4,0.07,77.69,0.801483511924744,0.2216,0.2201,0.2868,45.178,4.45,98.09039,2.5,2112905.0,1.65
3496,44.0,0.54,65.1,4.64,63.3,72.4,32.9,167.0,11.8,0.41,77.81,-0.283249706029892,0.7517,0.8652,0.8603,33.144,25.54,77.58448,6.3,58087060.0,2.38
3498,62.0,2.94,83.1,1.45,34.7,82.9,2.93,117.0,46.9,0.056,78.01,0.292700946331024,0.4165,0.4132,0.4514,19.435,14.1,99.903656,2.5,47131372.0,1.41
3499,38.0,-5.78,77.3,3.87,39.4,62.7,7.2,131.0,9.25,0.385,60.39,-0.21556980907917,0.415,0.4645,0.4853,81.415,4.67,93.654396,3.7,21649664.0,2.01
3500,16.0,-9.21,70.5,52.0,34.2,27.0,59.1,76.4,3.95,0.555,27.55,-1.69619822502136,0.7147,0.719,0.4307,65.064,17.586,36.77826,11.7,43232092.0,4.35
3502,85.0,4.18,82.8,2.55,30.0,93.9,2.62,126.0,57.7,0.024,91.69,1.01176965236664,0.06,0.1968,0.2342,12.292,6.83,99.28734,2.5,10267922.0,1.91
3503,85.0,9.8,84.0,-0.104,33.1,90.3,4.01,127.0,77.4,0.018,89.48,1.31083822250366,0.5314,0.5441,0.6083,26.151,4.39,99.89987,2.5,8575593.0,1.56
3504,20.0,7.11,73.3,-2.67,29.5,37.4,25.9,89.6,12.6,0.567,47.4,-2.6091480255127,0.3689,0.3694,0.4844,29.322,15.11,99.47364,17.4,41563524.0,4.19
3507,37.0,-0.945,67.2,2.28,40.5,51.6,51.3,79.6,3.38,0.561,63.72,-0.388441443443298,0.7353,0.8983,0.6334,65.5,2.214,31.585981,23.4,59872584.0,4.83
3508,36.0,9.35,78.4,1.01,34.9,63.2,8.77,182.0,16.0,0.335,55.9,-0.49142050743103,0.6338,0.6344,0.0994,49.308,0.72,98.420525,8.0,71307768.0,1.44
3510,29.0,-8.28,65.0,0.0125,43.0,33.0,68.0,75.7,4.66,0.588,70.31,-0.908243715763092,0.7099,0.898,0.6596,57.752,3.707,18.469057,20.1,8243093.0,4.26
3513,39.0,2.37,78.4,13.8,41.9,40.9,10.1,96.8,22.2,0.277,47.19,-1.37813580036163,0.32,0.2216,0.0049,24.37,13.67,98.69299,2.5,83481688.0,2.0
3514,19.0,5.3,70.8,2.05,44.7,17.2,45.1,97.5,12.8,0.18,14.56,-0.178149864077568,0.3918,0.3984,0.2327,47.952,4.226,99.00214,3.5,6158424.0,2.74
3516,30.0,-8.05,73.8,8.25,26.6,59.0,8.46,131.0,14.9,0.205,67.54,-1.42832672595978,0.4737,0.4741,0.6157,30.527,8.19,97.74159,2.6,44211100.0,1.58
3518,77.0,-1.61,81.1,2.11,36.0,85.2,4.24,121.0,55.2,0.106,77.77,0.527470409870148,0.1211,0.0532,0.6944,16.348,3.74,99.10806,2.5,66778660.0,1.87
